collection_date,pangolin_call
2021-09-19,AY.4
2021-09-19,AY.4
2021-09-16,AY.43.6
2021-09-19,AY.4
2021-09-19,AY.4
2021-09-18,AY.4
2021-09-17,AY.4
2021-09-19,AY.4
2021-09-19,AY.6
2021-09-18,AY.4
2021-09-18,AY.120
2021-09-18,AY.4
2021-09-19,AY.4
2021-09-19,AY.6
2021-09-19,AY.4
2021-09-18,AY.4
2021-09-15,AY.4
2021-09-16,AY.4
2021-09-17,AY.4
2021-09-20,AY.4
2021-09-19,AY.4.8
2021-09-15,AY.4
2021-09-19,AY.4
2021-09-19,AY.4
2021-09-16,AY.4.2
2021-09-17,AY.4
2021-09-18,AY.43
2021-09-15,AY.4.2
2021-09-19,AY.4
2021-09-16,AY.4
2021-09-19,AY.120
2021-09-16,AY.9.2
2021-09-17,AY.4.2
2021-09-15,AY.37
2021-09-16,AY.4
2021-09-18,AY.43
2021-09-19,AY.4
2021-09-19,AY.4
2021-09-18,AY.4
2021-09-18,AY.43
2021-09-19,B.1.617.2
2021-09-16,AY.4
2021-09-19,AY.4
2021-09-15,B.1.617.2
2021-09-20,AY.4
2021-09-20,AY.4
2021-09-21,AY.4
2021-09-16,AY.4
2021-09-22,B.1.617.2
2021-09-19,AY.4.2
2021-09-20,AY.4
2021-09-16,AY.5
2021-09-21,AY.5
2021-09-17,AY.4
2021-09-20,AY.98
2021-09-21,AY.4
2021-09-17,AY.6
2021-09-19,AY.4
2021-09-16,AY.4
2021-09-18,AY.4
2021-09-15,AY.4.2
2021-09-16,AY.5
2021-09-20,AY.4
2021-09-21,AY.4
2021-09-16,AY.4.2
2021-09-16,AY.4
2021-09-15,AY.4
2021-09-15,AY.4
2021-09-16,B.1.617.2
2021-09-24,AY.4
2021-09-25,AY.4
2021-09-22,AY.111
2021-09-23,AY.4.2
2021-09-23,AY.4
2021-09-22,AY.4
2021-09-25,AY.4
2021-09-25,AY.4
2021-09-22,AY.4
2021-09-25,AY.6
2021-09-22,AY.4
2021-09-22,AY.5
2021-09-25,AY.6
2021-09-22,AY.4
2021-09-24,AY.4
2021-09-22,AY.9
2021-09-23,AY.4
2021-09-22,AY.4
2021-09-24,AY.4
2021-09-23,AY.46.5
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-23,AY.6
2021-09-24,AY.4
2021-09-24,AY.4
2021-09-22,AY.4
2021-09-24,AY.4
2021-09-24,AY.4
2021-09-23,AY.4
2021-09-22,AY.4
2021-09-23,AY.4
2021-09-24,AY.4
2021-09-23,AY.4
2021-09-24,AY.4
2021-09-24,AY.4
2021-09-22,AY.25.1
2021-09-22,AY.4
2021-09-23,AY.4
2021-09-21,AY.4.2.2
2021-09-22,AY.46.5
2021-09-24,AY.4
2021-09-23,AY.4
2021-09-25,AY.4
2021-09-25,AY.4
2021-09-25,AY.4
2021-09-24,AY.4
2021-09-25,AY.4.2
2021-09-23,AY.4
2021-09-25,AY.4.2
2021-09-24,AY.4
2021-09-23,AY.4
2021-09-24,AY.4
2021-09-24,AY.4
2021-09-23,AY.4
2021-09-24,AY.4
2021-09-24,AY.4
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-25,AY.98
2021-09-23,AY.4
2021-09-25,AY.4
2021-09-23,AY.25.1
2021-09-25,AY.4
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-24,AY.5
2021-09-24,AY.4
2021-09-22,AY.4
2021-09-23,AY.4
2021-09-22,B.1.617.2
2021-09-23,AY.4.2
2021-09-23,AY.4
2021-09-25,AY.4
2021-09-24,AY.4
2021-09-24,AY.4
2021-09-23,AY.4
2021-09-25,AY.4
2021-09-22,AY.4
2021-09-24,AY.4
2021-09-24,AY.4
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-25,AY.4
2021-09-25,AY.4
2021-09-25,AY.6
2021-09-23,AY.4
2021-09-25,AY.4
2021-09-25,AY.4
2021-09-24,AY.6
2021-09-23,AY.4
2021-09-24,AY.4
2021-09-25,AY.5
2021-09-22,AY.4.2
2021-09-24,AY.4
2021-09-24,AY.122
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-25,AY.98
2021-09-24,AY.4
2021-09-22,AY.4
2021-09-22,AY.4
2021-09-21,AY.5
2021-09-22,AY.4
2021-09-24,AY.4
2021-09-22,AY.4
2021-09-23,AY.4
2021-09-24,AY.4.2.2
2021-09-22,AY.34
2021-09-23,AY.5
2021-09-23,AY.4
2021-09-23,AY.4.3
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-22,AY.4
2021-09-23,AY.4
2021-09-23,AY.4.3
2021-09-24,AY.46.5
2021-09-22,B.1.617.2
2021-09-22,AY.4
2021-09-22,AY.4
2021-09-24,AY.4
2021-09-22,AY.4
2021-09-22,AY.4
2021-09-23,AY.4.2
2021-09-23,AY.4
2021-09-22,AY.4
2021-09-24,AY.4
2021-09-22,AY.4
2021-09-24,AY.4.2.2
2021-09-23,AY.4
2021-09-22,AY.4
2021-09-24,AY.4
2021-09-22,AY.4
2021-09-24,AY.4
2021-09-24,AY.4
2021-09-23,AY.4
2021-09-22,AY.4.2
2021-09-24,AY.4.2.2
2021-09-22,AY.4
2021-09-24,AY.4
2021-09-22,AY.4
2021-09-22,AY.4
2021-09-23,AY.5
2021-09-22,AY.4
2021-09-21,AY.4
2021-09-19,AY.120
2021-09-20,AY.4.2
2021-09-20,AY.4
2021-09-21,AY.4
2021-09-24,AY.4
2021-09-24,AY.6
2021-09-22,AY.4
2021-09-23,AY.4
2021-09-20,B.1.617.2
2021-09-22,AY.4
2021-09-22,AY.4.2
2021-09-20,AY.4
2021-09-24,AY.5
2021-09-20,AY.4
2021-09-23,AY.4
2021-09-19,AY.4
2021-09-21,AY.4
2021-09-18,AY.5
2021-09-19,AY.4
2021-09-20,AY.4
2021-09-24,AY.4
2021-09-24,AY.6
2021-09-23,AY.4
2021-09-23,AY.4.2
2021-09-22,AY.4
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-23,AY.46.5
2021-09-22,AY.4
2021-09-23,AY.4
2021-09-24,AY.4
2021-09-22,AY.4
2021-09-22,AY.4
2021-09-24,AY.4
2021-09-23,AY.4.2.2
2021-09-24,AY.4
2021-09-23,AY.4
2021-09-24,AY.4
2021-09-24,AY.4
2021-09-24,AY.4
2021-09-23,AY.46.5
2021-09-20,AY.4
2021-09-19,AY.46.5
2021-09-20,AY.4
2021-09-19,AY.4
2021-09-19,AY.4
2021-09-19,AY.4
2021-09-19,AY.4
2021-09-20,AY.4
2021-09-19,AY.4
2021-09-20,AY.4
2021-09-19,AY.9
2021-09-20,AY.4
2021-09-19,AY.4
2021-09-19,AY.4
2021-09-19,AY.4
2021-09-19,AY.4
2021-09-21,AY.90
2021-09-19,AY.4
2021-09-20,AY.4
2021-09-19,AY.80
2021-09-19,AY.4
2021-09-20,AY.4
2021-09-21,AY.4.2.2
2021-09-20,AY.4
2021-09-20,AY.4.11
2021-09-19,AY.4
2021-09-21,AY.120
2021-09-20,AY.43
2021-09-19,AY.98
2021-09-19,AY.4
2021-09-20,AY.4
2021-09-20,AY.4
2021-09-14,AY.4
2021-09-20,AY.4
2021-09-19,AY.4
2021-09-20,AY.4
2021-09-25,AY.4
2021-09-24,AY.4
2021-09-24,AY.4
2021-09-24,AY.4
2021-09-25,AY.4
2021-09-25,AY.4
2021-09-25,AY.4
2021-09-25,AY.4
2021-09-24,AY.4
2021-09-25,AY.4
2021-09-24,AY.4
2021-09-25,AY.4
2021-09-24,AY.4
2021-09-25,AY.4
2021-09-24,AY.4
2021-09-24,AY.4
2021-09-25,B.1.617.2
2021-09-25,AY.4
2021-09-25,AY.98
2021-09-25,AY.4.2.1
2021-09-24,AY.4
2021-09-24,AY.4
2021-09-25,AY.43
2021-09-25,AY.4
2021-09-19,AY.4
2021-09-19,AY.4
2021-09-19,AY.5
2021-09-19,AY.4
2021-09-19,AY.4
2021-09-20,AY.4
2021-09-20,AY.4
2021-09-20,AY.120
2021-09-20,AY.4
2021-09-19,AY.4
2021-09-20,AY.4
2021-09-20,AY.7
2021-09-20,AY.4
2021-09-19,AY.4
2021-09-19,AY.4.8
2021-09-21,AY.4
2021-09-21,AY.120
2021-09-20,AY.4
2021-09-20,AY.4
2021-09-21,AY.4
2021-09-20,AY.46.5
2021-09-19,AY.4
2021-09-20,AY.4
2021-09-24,AY.5.4
2021-09-24,AY.4
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-22,AY.26
2021-09-23,AY.4
2021-09-21,AY.4
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-23,AY.4
2021-09-23,AY.5
2021-09-23,AY.43
2021-09-23,AY.120
2021-09-23,AY.4
2021-09-24,AY.4
2021-09-20,AY.98
2021-09-24,AY.4
2021-09-23,AY.4
2021-09-24,AY.4
2021-09-23,AY.4
2021-09-24,AY.120
2021-08-14,AY.4
2021-08-14,AY.4
2021-08-13,AY.4
2021-08-18,AY.120
2021-08-18,AY.4
2021-08-16,AY.4
2021-08-16,AY.4
2021-08-17,AY.90
2021-08-15,AY.4
2021-08-16,AY.4
2021-08-16,AY.4
2021-08-17,AY.4
2021-08-23,AY.4
2021-08-23,B.1.617.2
2021-08-21,AY.6
2021-08-22,AY.4
2021-08-23,AY.4
2021-08-22,AY.4
2021-08-23,AY.4
2021-08-26,AY.4
2021-08-25,AY.4
2021-08-24,AY.4
2021-08-27,AY.9
2021-08-26,AY.4
2021-08-21,AY.4
2021-08-27,AY.4
2021-08-28,AY.5
2021-08-27,AY.4
2021-08-28,AY.4
2021-08-25,AY.4
2021-08-27,AY.4
2021-08-27,AY.7
2021-08-26,AY.98
2021-08-26,AY.98
2021-08-24,AY.5
2021-08-28,AY.4.2
2021-08-27,AY.4
2021-08-24,AY.4
2021-08-28,AY.4
2021-08-24,AY.4
2021-08-27,AY.4.2
2021-08-25,AY.4
2021-08-27,AY.4
2021-08-27,AY.4.2.2
2021-08-24,AY.4
2021-08-27,AY.43
2021-08-26,AY.4.2
2021-08-27,AY.5
2021-08-26,AY.4.2
2021-08-24,AY.4
2021-08-27,AY.4.1
2021-08-27,AY.90
2021-08-27,AY.43
2021-08-27,AY.4
2021-08-27,AY.4
2021-08-26,AY.4
2021-08-27,AY.5
2021-08-27,AY.4
2021-08-27,AY.4.13
2021-08-28,AY.43
2021-08-27,AY.6
2021-08-24,AY.90
2021-08-26,AY.6
2021-08-24,AY.4
2021-08-27,AY.4
2021-08-26,AY.4
2021-08-26,AY.4
2021-08-26,AY.5
2021-08-27,AY.4
2021-08-29,AY.46.5
2021-08-28,AY.4
2021-08-27,AY.4
2021-08-21,AY.4
2021-08-28,AY.4
2021-08-27,AY.4
2021-08-26,AY.4
2021-08-26,AY.4
2021-08-27,AY.4
2021-08-26,AY.4
2021-08-25,AY.6
2021-08-30,AY.4
2021-08-29,AY.4
2021-08-30,AY.4
2021-08-27,AY.90
2021-08-29,B.1.617.2
2021-08-31,AY.4
2021-09-01,AY.4
2021-09-01,AY.4
2021-08-31,AY.98
2021-08-31,B.1.617.2
2021-09-02,AY.4
2021-09-07,AY.4
2021-09-05,B.1.617.2
2021-09-02,B.1.617.2
2021-09-02,AY.4
2021-09-01,AY.4
2021-09-01,B.1.617.2
2021-09-02,AY.4
2021-09-03,AY.4
2021-09-02,AY.34
2021-09-02,AY.4
2021-09-01,AY.4
2021-09-01,AY.4
2021-09-01,AY.93
2021-08-30,AY.43
2021-09-17,AY.4
2021-09-11,AY.4
2021-09-10,AY.4
2021-09-10,AY.4
2021-09-10,AY.4
2021-09-05,AY.4
2021-09-06,AY.5
2021-09-05,B.1.617.2
2021-09-02,AY.4
2021-09-04,AY.4
2021-09-03,AY.55
2021-09-05,AY.5
2021-09-03,AY.4
2021-09-04,AY.4
2021-09-03,AY.4
2021-09-04,AY.43
2021-09-02,AY.4
2021-09-02,AY.43
2021-09-05,AY.4
2021-09-03,AY.4
2021-09-04,AY.4
2021-09-04,AY.44
2021-09-03,AY.33
2021-09-05,AY.4
2021-09-04,AY.4
2021-09-04,AY.4
2021-09-04,B.1.617.2
2021-09-05,AY.4
2021-09-06,B.1.617.2
2021-09-05,B.1.617.2
2021-09-05,B.1.617.2
2021-09-03,B.1.617.2
2021-09-04,AY.4
2021-09-05,AY.25
2021-09-05,AY.4
2021-09-04,AY.4
2021-09-05,AY.4
2021-09-04,B.1.617.2
2021-09-03,AY.46.5
2021-09-04,AY.4
2021-09-05,AY.4
2021-09-05,AY.9.2
2021-09-05,AY.9.2
2021-09-02,AY.9.2
2021-09-03,AY.4
2021-09-05,AY.74
2021-09-05,AY.9.2
2021-09-04,AY.125
2021-09-04,AY.33
2021-09-04,AY.33
2021-09-04,AY.4
2021-09-04,AY.33
2021-09-04,AY.122
2021-09-03,B.1.617.2
2021-09-04,B.1.617.2
2021-09-04,AY.4
2021-09-03,B.1.617.2
2021-09-05,B.1.617.2
2021-09-04,AY.4
2021-09-04,AY.43
2021-09-03,AY.6
2021-09-04,AY.98
2021-09-05,AY.98.1
2021-09-05,AY.43
2021-09-05,AY.4
2021-09-02,AY.98.1
2021-09-02,AY.122
2021-09-05,AY.122
2021-09-05,B.1.617.2
2021-09-03,AY.36
2021-09-05,AY.98
2021-09-05,AY.43
2021-09-05,AY.4
2021-09-05,AY.4.5
2021-09-04,AY.34
2021-09-04,AY.36
2021-09-03,AY.122
2021-09-05,AY.4
2021-09-04,AY.34
2021-09-02,AY.33
2021-09-05,AY.4
2021-09-12,AY.4
2021-09-11,AY.121
2021-08-24,AY.4
2021-08-23,AY.4
2021-08-23,AY.4
2021-08-24,AY.4
2021-08-25,AY.4
2021-08-23,AY.4
2021-08-24,AY.4
2021-08-25,AY.4
2021-08-24,AY.4
2021-08-23,AY.111
2021-09-05,AY.4
2021-09-07,AY.4
2021-09-05,AY.4
2021-09-06,AY.4
2021-09-08,AY.4
2021-09-06,AY.4
2021-09-06,AY.4
2021-09-07,AY.4
2021-09-05,AY.4
2021-09-07,AY.4.1
2021-09-06,AY.4
2021-09-04,AY.4
2021-09-06,AY.120
2021-09-04,AY.4
2021-09-03,AY.4
2021-09-04,AY.4
2021-09-03,AY.4
2021-09-06,AY.4
2021-09-05,AY.4
2021-09-04,AY.4
2021-09-11,AY.4
2021-09-07,AY.98
2021-09-04,AY.4
2021-09-06,AY.43
2021-09-03,AY.4
2021-09-04,AY.6
2021-09-04,AY.4
2021-09-06,AY.4
2021-09-07,AY.4
2021-09-08,AY.4
2021-09-09,AY.4
2021-09-07,AY.4
2021-09-11,AY.43
2021-09-11,AY.4
2021-09-10,AY.4
2021-09-10,AY.79
2021-09-06,AY.4
2021-09-07,AY.4
2021-09-03,AY.43
2021-09-08,AY.43
2021-09-08,AY.4
2021-09-10,AY.4
2021-09-09,AY.43
2021-09-08,AY.4.2
2021-09-04,AY.4
2021-09-07,AY.4
2021-09-06,AY.4
2021-09-07,AY.5
2021-09-03,AY.4
2021-09-03,AY.4
2021-09-07,AY.4
2021-09-04,AY.5
2021-09-04,AY.4
2021-09-07,AY.9
2021-09-04,AY.4
2021-09-06,AY.4
2021-09-01,AY.4
2021-09-03,AY.120
2021-09-06,AY.4.2.1
2021-09-06,AY.4
2021-09-03,AY.46
2021-09-01,B.1.617.2
2021-09-05,B.1.617.2
2021-09-07,AY.4
2021-09-04,AY.4.2
2021-09-06,AY.4
2021-09-07,AY.4
2021-09-06,AY.43
2021-09-03,AY.5
2021-09-04,AY.4
2021-09-02,AY.4
2021-09-06,AY.4
2021-09-07,AY.4
2021-09-06,AY.4
2021-09-06,AY.111
2021-09-06,AY.4
2021-09-06,AY.4
2021-09-07,AY.4
2021-09-05,AY.4
2021-09-04,AY.4
2021-09-05,B.1.617.2
2021-09-02,AY.79
2021-09-04,AY.4
2021-09-05,AY.4
2021-09-07,AY.4
2021-09-07,AY.4
2021-09-07,AY.98
2021-09-06,AY.4
2021-09-05,AY.4
2021-09-07,AY.4
2021-09-04,AY.98
2021-09-06,AY.43
2021-09-07,AY.98
2021-09-05,AY.4
2021-09-05,AY.4
2021-09-04,AY.46.5
2021-09-06,AY.4
2021-09-06,AY.6
2021-09-07,AY.4
2021-09-13,AY.43.3
2021-09-10,AY.98
2021-09-11,AY.4
2021-09-13,AY.4
2021-09-13,AY.4
2021-09-13,B.1.617.2
2021-09-11,AY.4
2021-09-11,AY.4
2021-09-12,AY.4
2021-09-13,AY.4
2021-09-12,AY.4
2021-09-13,AY.4
2021-09-06,AY.4
2021-09-12,AY.4
2021-09-13,AY.4
2021-09-12,AY.4.2
2021-09-10,AY.4
2021-09-04,AY.4
2021-09-06,AY.4
2021-09-04,AY.4
2021-09-04,AY.7
2021-09-06,AY.4
2021-08-31,AY.4
2021-09-04,AY.4
2021-09-06,AY.4
2021-09-06,AY.4
2021-09-07,AY.4
2021-09-05,AY.4
2021-09-04,B.1.617.2
2021-09-07,AY.4
2021-09-07,AY.4
2021-09-05,AY.6
2021-09-04,AY.4
2021-09-07,AY.4
2021-09-06,AY.4
2021-09-03,AY.43
2021-09-04,AY.4
2021-09-03,AY.43
2021-09-13,AY.4
2021-09-11,AY.4
2021-09-09,AY.4
2021-09-11,AY.4
2021-09-13,AY.4
2021-09-11,AY.4
2021-09-12,AY.4
2021-09-11,AY.4
2021-09-12,AY.5
2021-09-11,AY.4
2021-09-13,AY.4
2021-09-11,AY.4
2021-09-13,AY.4
2021-09-11,AY.4
2021-09-13,AY.4
2021-09-10,AY.4
2021-09-13,AY.4
2021-09-12,AY.4
2021-09-13,AY.4
2021-09-10,AY.4
2021-09-12,AY.4
2021-09-13,AY.4
2021-09-10,AY.120
2021-09-11,AY.4
2021-09-13,AY.4
2021-09-13,AY.4
2021-09-13,AY.4.2
2021-09-10,AY.4
2021-09-10,AY.120
2021-09-11,AY.4
2021-09-11,AY.4.2
2021-09-13,AY.4
2021-09-13,AY.4
2021-09-13,AY.4
2021-09-12,AY.4
2021-09-12,AY.4
2021-09-12,AY.4
2021-09-12,AY.4
2021-09-12,AY.4
2021-09-12,AY.122
2021-09-04,AY.46.5
2021-09-05,AY.4
2021-09-06,AY.4
2021-09-06,AY.4
2021-09-07,AY.4
2021-09-04,AY.4
2021-09-03,AY.4
2021-09-06,AY.4
2021-09-03,AY.46.5
2021-09-06,AY.4
2021-09-07,B.1.617.2
2021-09-06,AY.4.2
2021-09-04,AY.4
2021-09-04,AY.4
2021-09-06,AY.4
2021-09-03,AY.4
2021-09-05,AY.4
2021-09-04,AY.4
2021-09-06,AY.5
2021-09-05,AY.4
2021-09-06,AY.4
2021-09-05,AY.6
2021-09-06,AY.4
2021-09-05,AY.4
2021-09-06,AY.5
2021-09-09,AY.4
2021-09-12,AY.4
2021-09-12,AY.5
2021-09-11,AY.4
2021-09-12,AY.4
2021-09-12,AY.4
2021-09-13,AY.4
2021-09-13,AY.4
2021-09-13,AY.4.2
2021-09-11,AY.4
2021-09-13,AY.98
2021-09-13,AY.98
2021-09-12,AY.4
2021-09-13,AY.4
2021-09-12,AY.120
2021-09-12,AY.4
2021-09-12,AY.4
2021-09-10,AY.4
2021-09-09,AY.4
2021-09-08,AY.4
2021-09-08,AY.4
2021-09-09,AY.4
2021-09-07,AY.4
2021-09-09,AY.4
2021-09-08,B.1.617.2
2021-09-09,AY.9
2021-09-09,AY.4
2021-09-10,AY.4
2021-09-11,AY.4
2021-09-10,AY.4
2021-09-08,AY.4
2021-09-08,AY.4
2021-09-08,AY.9
2021-09-07,AY.4
2021-09-10,AY.4.2
2021-09-10,AY.4
2021-09-11,AY.4
2021-09-08,AY.4
2021-09-09,AY.4
2021-09-07,AY.9
2021-09-09,AY.4
2021-08-12,AY.4
2021-08-12,AY.4
2021-08-11,AY.6
2021-08-12,AY.4
2021-08-14,AY.4
2021-08-12,AY.6
2021-08-14,AY.4
2021-08-14,AY.4
2021-08-12,AY.5
2021-08-12,AY.4
2021-08-13,AY.5
2021-08-13,AY.120
2021-08-13,AY.4
2021-08-14,AY.4
2021-08-14,AY.4
2021-08-11,AY.4
2021-08-12,AY.4
2021-08-14,AY.4
2021-08-10,AY.4
2021-08-14,AY.4
2021-08-14,AY.4
2021-08-12,AY.4
2021-08-13,AY.4
2021-08-13,AY.4
2021-08-21,AY.4
2021-08-23,AY.4
2021-08-23,AY.4
2021-08-21,AY.4
2021-08-26,AY.4
2021-08-24,AY.4
2021-08-24,AY.4
2021-08-24,AY.4
2021-08-24,AY.4
2021-08-24,AY.3
2021-08-24,AY.98
2021-08-25,AY.4
2021-08-22,AY.4
2021-08-21,AY.4
2021-08-23,AY.9.2
2021-08-23,AY.120
2021-08-22,AY.98
2021-08-20,AY.4
2021-08-18,AY.4
2021-08-20,AY.4
2021-08-23,AY.4
2021-08-14,AY.4
2021-08-13,AY.4
2021-08-14,AY.4
2021-08-11,AY.4
2021-08-13,AY.4
2021-08-14,AY.4
2021-08-13,AY.4
2021-08-12,AY.5
2021-08-12,AY.4
2021-08-12,AY.4
2021-08-12,AY.4
2021-08-14,AY.4
2021-08-13,AY.4
2021-08-12,AY.4
2021-08-11,AY.90
2021-08-13,AY.4
2021-08-10,AY.4
2021-08-11,AY.4.2
2021-08-12,AY.5
2021-08-12,AY.4
2021-08-10,AY.4
2021-08-11,AY.4
2021-08-12,AY.4
2021-08-12,AY.4
2021-08-13,AY.6
2021-08-12,AY.4
2021-08-13,AY.4
2021-08-10,AY.120
2021-08-13,AY.122
2021-08-12,AY.4
2021-08-11,AY.4
2021-08-11,AY.4
2021-08-12,AY.4
2021-08-13,AY.4
2021-08-11,AY.4
2021-08-13,AY.4
2021-08-13,AY.90
2021-08-13,AY.4
2021-08-13,AY.4
2021-08-13,AY.111
2021-08-14,AY.4
2021-08-13,AY.4
2021-08-12,AY.4
2021-08-14,AY.36
2021-08-14,AY.5
2021-08-14,AY.4
2021-08-09,AY.9.2
2021-08-13,AY.4
2021-08-14,AY.4
2021-08-14,AY.4
2021-08-13,AY.5
2021-08-10,AY.4
2021-08-13,AY.4
2021-08-10,AY.4
2021-08-12,AY.4
2021-08-10,AY.6
2021-08-13,AY.122
2021-08-11,AY.4
2021-08-12,AY.6
2021-08-12,AY.4
2021-08-10,AY.4
2021-08-11,AY.4
2021-08-11,AY.4
2021-08-13,AY.4.1
2021-08-13,AY.4
2021-08-12,AY.4
2021-08-12,AY.4
2021-08-13,AY.4
2021-08-13,AY.4
2021-08-10,AY.4
2021-08-13,AY.4
2021-08-11,AY.4
2021-08-13,AY.5
2021-08-12,AY.4
2021-08-11,AY.90
2021-08-21,AY.4
2021-08-23,AY.4
2021-08-22,AY.4
2021-08-20,AY.4
2021-08-22,AY.4
2021-08-13,AY.4
2021-08-20,AY.4
2021-08-25,AY.4
2021-08-13,AY.4
2021-08-20,AY.4
2021-08-11,AY.4
2021-08-10,AY.4
2021-08-13,AY.4
2021-08-13,AY.4
2021-08-22,AY.4
2021-08-22,AY.4
2021-08-25,AY.4
2021-08-25,AY.4
2021-08-11,AY.4
2021-08-21,AY.4
2021-08-25,AY.4
2021-08-11,AY.4
2021-08-21,AY.4
2021-08-21,AY.4
2021-08-21,B.1.617.2
2021-08-20,AY.6
2021-08-22,AY.6
2021-08-14,AY.4
2021-08-25,AY.4
2021-08-22,AY.5
2021-08-22,AY.4
2021-08-21,AY.4
2021-08-17,AY.4
2021-08-21,AY.4
2021-08-25,AY.4
2021-08-21,AY.4
2021-08-23,AY.6
2021-08-22,AY.4
2021-08-25,AY.4
2021-08-22,AY.4
2021-08-24,AY.4
2021-08-24,AY.43
2021-08-24,B.1.617.2
2021-08-25,B.1.617.2
2021-08-20,AY.4
2021-08-21,AY.4
2021-08-25,AY.4
2021-08-21,AY.4
2021-08-25,AY.4
2021-08-26,AY.98
2021-08-21,AY.43
2021-08-24,AY.4
2021-08-21,AY.4
2021-08-22,AY.4
2021-08-24,AY.4
2021-08-21,AY.4
2021-08-23,AY.4
2021-08-22,AY.4
2021-08-23,AY.4
2021-08-25,AY.4
2021-08-21,AY.4
2021-08-22,AY.4
2021-08-20,AY.4
2021-08-25,AY.4
2021-08-24,AY.43
2021-08-24,AY.4
2021-08-21,AY.4
2021-08-21,AY.4.8
2021-08-24,AY.4
2021-08-24,AY.4
2021-08-18,AY.4
2021-08-19,AY.4
2021-08-13,AY.5
2021-08-25,AY.4
2021-08-20,AY.4
2021-08-22,AY.4
2021-08-21,AY.122
2021-08-23,AY.4
2021-08-18,AY.4
2021-08-21,AY.43
2021-08-21,AY.4
2021-08-23,AY.4
2021-08-21,AY.4
2021-08-20,AY.4
2021-08-20,AY.5
2021-08-21,AY.4
2021-08-26,AY.4
2021-08-20,AY.6
2021-08-24,AY.4.7
2021-08-24,AY.4
2021-08-21,AY.4
2021-08-20,B.1.617.2
2021-08-21,AY.4
2021-08-21,AY.4
2021-08-24,AY.46.5
2021-08-20,AY.4
2021-08-24,AY.4.2.2
2021-08-21,AY.4
2021-08-24,AY.4
2021-08-21,AY.4
2021-08-23,AY.6
2021-08-22,AY.4
2021-08-25,AY.4
2021-08-23,AY.4
2021-08-25,AY.4
2021-08-22,AY.4
2021-08-24,AY.120
2021-08-20,AY.6
2021-08-24,AY.4
2021-08-24,AY.7
2021-08-20,AY.4
2021-08-24,AY.4
2021-08-21,AY.4
2021-08-20,AY.4
2021-08-21,AY.6
2021-08-21,AY.4
2021-08-20,AY.4
2021-08-23,AY.4
2021-08-11,AY.4
2021-08-14,AY.4
2021-08-13,AY.4
2021-08-12,AY.4
2021-08-14,AY.98
2021-08-10,AY.4
2021-08-13,AY.4
2021-08-11,AY.6
2021-08-13,AY.4
2021-08-13,AY.4
2021-08-13,AY.4
2021-08-11,AY.5
2021-08-13,AY.4
2021-08-13,AY.4
2021-08-13,AY.120
2021-08-14,AY.4
2021-08-14,AY.98
2021-08-14,AY.122
2021-08-11,AY.4
2021-08-10,AY.5
2021-08-13,AY.4
2021-08-12,AY.9.2
2021-08-13,AY.4
2021-08-10,AY.4
2021-08-14,AY.4
2021-08-13,AY.4
2021-08-11,AY.6
2021-08-11,AY.4
2021-08-22,AY.4
2021-08-24,AY.43
2021-08-21,AY.4
2021-08-22,AY.4
2021-08-22,B.1.1.7
2021-08-24,B.1.617.2
2021-08-24,AY.4
2021-08-24,AY.4
2021-08-18,AY.4
2021-08-11,AY.4
2021-08-12,AY.4
2021-08-11,AY.4
2021-08-11,B.1.1.7
2021-08-12,AY.4
2021-08-12,AY.4
2021-08-12,AY.4
2021-08-12,AY.4
2021-08-11,AY.98
2021-08-11,AY.4
2021-08-11,AY.120
2021-08-12,AY.46.5
2021-08-12,AY.4
2021-08-12,AY.4
2021-08-11,AY.120
2021-08-11,AY.4
2021-08-12,AY.5
2021-08-12,AY.4
2021-08-11,AY.4
2021-08-12,AY.4.1
2021-08-10,AY.4
2021-08-11,AY.4
2021-08-12,AY.4
2021-08-11,AY.4
2021-08-12,AY.4
2021-08-12,AY.5
2021-08-11,AY.4
2021-08-11,AY.4
2021-08-11,AY.4
2021-08-11,AY.4
2021-08-10,AY.4.2
2021-08-10,AY.4
2021-08-11,AY.4
2021-08-10,AY.4
2021-08-09,AY.7
2021-08-10,AY.4.2
2021-08-11,AY.4
2021-08-11,AY.9
2021-08-12,AY.4
2021-08-11,AY.5
2021-08-11,AY.4
2021-08-11,AY.4
2021-08-11,AY.4
2021-08-11,AY.6
2021-08-11,AY.120
2021-08-11,AY.4
2021-08-12,AY.4
2021-08-23,AY.4
2021-08-22,AY.4
2021-08-10,AY.4
2021-08-10,AY.4
2021-08-10,AY.46.5
2021-08-11,AY.4
